feature,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevVoicedSegmentLengthSec,VoicedSegmentsPerSec,alphaRatioUV_sma3nz_amean,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,equivalentSoundLevel_dBp,hammarbergIndexUV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,loudnessPeaksPerSec,loudness_sma3_amean,loudness_sma3_meanFallingSlope,loudness_sma3_meanRisingSlope,loudness_sma3_pctlrange0-2,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevNorm,loudness_sma3_stddevRisingSlope,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm
F1amplitudeLogRelF0_sma3nz_amean,0.20084480482350997,-0.43179100104226803,-0.4027088189174164,-0.35213612527526805,0.3431891573092072,0.1580723765474165,0.0027757771255501997,-0.24477699113050916,-0.5267491846881083,-0.24593149187783825,1.0,-0.9940328178327276,0.1285770164950905,-0.07866647992638456,-0.013022585980977526,-0.02623592975629546,0.9563649398071801,-0.9091604612267805,-0.2729268557672125,0.2806265135477296,0.09498250094602786,-0.12384573951695971,0.9504905236734791,-0.8870602611472722,-0.15269755539898655,0.1661836269668307,0.20749973483062542,-0.11222639551578915,0.5017926265068515,-0.487088042434823,-0.8177073831123355,0.6980069460999443,-0.6786997298631247,0.5218577644238831,0.25638898591953985,0.00889237021065816,-0.07186104335590035,0.043592408428102816,0.08250246308905189,-0.011519685929815355,0.0660156994010151,-0.0305826557890403,-0.21849943632108232,0.006102528894092966,0.21787776519895052,-0.25932360701539153,0.20736707489772385,-0.21120604762124956,0.42908395764444124,0.05271488699405941,0.2737289811348168,0.16189872498996602,0.14803449697487137,0.026627441020109045,0.07314661911077323,0.07333223601948907,0.11200989125302943,-0.020709807081955363,-0.010050701866646932,0.14218498557690928,-0.043829741724360535,0.25936261346013784,-0.049370190690348974,-0.10991836341282682,0.0023958221466719356,-0.13848897208593836,-0.05289881402918884,-0.022819353508953595,0.03540619340363693,-0.08123299539566213,0.06782986228059766,-0.35148206837496715,0.15061960920139197,-0.46581058172171314,0.08406042566246671,-0.2454510072709912,0.3428205338029211,0.40277489878011474,-0.05631468152561522,0.4593218233189662,-0.06381964631846612,-0.22354881043738048,0.08409637758944266,-0.11958702478699951,0.03584185557968744,-0.01651757081888047,0.009971268643634531,-0.05339412095686113
F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.22133505255214359,0.42815736366075274,0.40953184962463873,0.3490694210453564,-0.3606905260395667,-0.17363938326292494,-0.020313255105814117,0.2393597312253906,0.5352962098133973,0.24919511054683682,-0.9940328178327276,1.0,-0.10430537775144119,0.05891992601282505,0.008260669300970441,0.010429816898443713,-0.9583096367979987,0.9258729564047171,0.27736143305704647,-0.27296253166992734,-0.09029207426832182,0.10940624610510465,-0.952420052828508,0.9041204221528719,0.16293648716670966,-0.1586036199768531,-0.19457432032717786,0.10265476659826384,-0.5015669439957113,0.4792073290986521,0.7841567237601205,-0.7266427386436272,0.6431596081831745,-0.5565566322345094,-0.2248726414590265,-0.042395674183012655,0.0314938413636368,-0.01342797565365922,-0.08519624740973805,0.03882511176689105,-0.03460769558992608,0.005496192536120827,0.22769659757522837,-0.019323754686108346,-0.20763437271456184,0.25687786802060975,-0.1747366714506155,0.1980321001490956,-0.40620042157403596,-0.06127567228185304,-0.28247824203165645,-0.16617428970959505,-0.17094973065999094,-0.02146288862919868,-0.07847209699371985,-0.08661810713588898,-0.1276009298803251,0.00045014693273228,0.0005798089282588295,-0.1278345881469878,0.023168233474194513,-0.24179918959722785,0.03036529729889507,0.1552427292247204,0.015803614490530624,0.18350644701743393,0.07333968470411896,0.062315829333971555,-0.030811377592428652,0.12093715360140016,-0.07484011887305064,0.3856492304319754,-0.1469473128897144,0.497903392450654,-0.0740447324161595,0.2404434577289834,-0.3348803484467457,-0.42654382418896314,0.04419719077942629,-0.4978252866192617,0.0580059094247543,0.22401122904714352,-0.07498326032492109,0.12097523316110334,-0.042011451261953624,0.0044949534889805395,-0.01260331357539135,0.03335149530135301
F1bandwidth_sma3nz_amean,-0.3435539138507102,-0.23400687023203298,-0.081104572815737,-0.2839327839025178,-0.1646871698276862,-0.32113851181074293,-0.41916003781809547,-0.10073939889530685,-0.1183982082330146,-0.0724961328372281,0.1285770164950905,-0.10430537775144119,1.0,-0.718221493963419,-0.4302918295802598,-0.16605884825441483,-0.01577478908764535,0.09981083391050521,0.36940551673416455,-0.1218903028376473,-0.2958412644032684,-0.2309121756889847,-0.037582192486972935,0.14908887784681762,0.3935165874580174,0.03727762558201301,0.05221674058134711,-0.05409356528158395,0.17824592200590744,-0.2702135811969601,-0.08750792409847595,0.021488484335028184,-0.06971865321449545,-0.11284623760938473,0.010581136963877538,-0.4204080802841301,-0.6789151816962068,0.563205094789769,-0.2526073297055643,0.37883555090197135,0.6761869790230045,-0.5795965917341919,-0.14716075736143125,0.08622810507085399,0.6408763698340648,-0.4395335010985206,0.13173004886809975,-0.05627528956650664,-0.1060336487214957,-0.37808245967806564,-0.3535502701531357,-0.3454445426390542,-0.4347754792746976,-0.26397676240546775,-0.35985427496335837,-0.40507372098954314,-0.359981544023139,0.08265800003424756,-0.32354606230274385,0.623766644376384,-0.582982410803716,0.5790871432162054,-0.3695823082230411,0.5097442166000118,0.17623115635652375,0.5071807558089777,0.2362838897351946,0.14205049269480813,0.12004923594396258,0.09369517584326031,0.016770795373797286,0.11694675907517127,-0.020662525954103242,0.1007204610897671,-0.000954926107649252,-0.07114573864386646,0.1434621992950207,0.07507098272685767,-0.15243440821175844,0.0152551263590734,-0.11174740343476461,-0.4839185797187994,0.44338771865192644,-0.30405394552600234,-0.30846429152039456,0.07236328370378176,-0.30528921683534305,0.10073971553482282
F1bandwidth_sma3nz_stddevNorm,0.5021486627264151,0.2697520222214026,0.10569351012815059,0.30519138527140466,0.32243793317597025,0.46832206922130987,0.5512297757938653,0.16564334369902003,0.11282376699775952,0.1020723739224838,-0.07866647992638456,0.05891992601282505,-0.718221493963419,1.0,0.6310280461837147,0.09755019566668582,0.09478777302061236,-0.18393441311721073,-0.14292595498571112,0.18983281389714507,0.47082252732380836,0.08951821851192307,0.11364539660008804,-0.22599590362813576,-0.19053166269706936,0.0719468522824402,0.17275754436724367,-0.056285883163649464,0.009074259930989832,0.24656827949522472,0.03954483384117681,0.07108543065538775,0.09913237289381611,0.20957043570702963,-0.0585628187114853,0.42908743351308637,0.6940728088593625,-0.6982797481856947,0.21854118217302834,-0.3697739812435211,-0.6503148917631145,0.719819847845562,0.15745513770654887,0.00801608276248755,-0.6129978382971398,0.5231012145605518,0.016208980479150314,0.042682490294685155,0.05908833798632149,0.3392456122542747,0.353942898552422,0.35208822247345495,0.43785237828906937,0.21884662655095855,0.3157090637734301,0.37389981695370816,0.3874435926060197,0.008838560221478829,0.35360405348612595,-0.6584173352431224,0.7134447213747485,-0.5977578072383324,0.4337774078507897,-0.5888964018998332,-0.2273061397017396,-0.5734441674113192,-0.2751830411712396,-0.22614467990109202,-0.0409072138640613,-0.1603188052815251,0.06190987556030135,-0.23571703335274918,0.01705402615596842,-0.1969688853236677,-0.03281630839650976,0.06046524083778592,-0.14029428139319544,0.01155336097305336,0.20527247985284794,0.13690697948615357,0.09604874274745899,0.5584048886343436,-0.5572772230411153,0.2641202471898806,0.27338499034659447,0.06502260593378746,0.26892944103433425,0.007571354969802782
F1frequency_sma3nz_amean,0.5635148186026956,0.22415017968972112,0.08249445141964563,0.2749874961227121,0.38389422930126993,0.5548937488487687,0.6139815519237622,0.08676293284079754,0.07157991230283284,0.019859129634696403,-0.013022585980977526,0.008260669300970441,-0.4302918295802598,0.6310280461837147,1.0,-0.4959498522248475,0.12083318686976206,-0.17194569893660536,0.21847052701436642,0.0015071938670708747,0.8807521091115789,-0.3622804472734181,0.1252411824456461,-0.17720452165622624,-0.0765844679995207,0.0969638382877544,0.653334220594805,-0.3724736109899517,0.12536308290750106,0.21184783996692239,0.001522851298798423,0.11002531191616856,0.06182870160510291,0.22695262083908213,-3.832825054787971e-05,0.24291160241968793,0.4905317047970431,-0.48338151237713883,0.23711637857643322,-0.1769232472022644,-0.3915341791556309,0.4616277560801494,0.23067575766557802,-0.013268269187739577,-0.4652337417268844,0.4555875242860645,0.08594770448163189,-0.02448903156970869,0.00480340960394111,0.30843717266283543,0.2339953935344225,0.2989618476240925,0.3179173710326194,0.2517608741128901,0.2910273270095557,0.3175260446229395,0.26023046727756516,-0.08735414994767975,0.3174279442815331,-0.5742791037522064,0.5486096738092602,-0.45799224474464306,0.229638544770166,-0.5060926832778024,-0.1176446572582379,-0.5066414450348689,-0.21428517405795253,-0.4429642938193415,-0.0707254180687675,-0.37705397972322346,0.03920236503890592,-0.3272234279746288,0.16342443129162845,-0.2854176238200098,0.07529784976078509,0.014901437231854291,-0.18016089263584426,0.03496401907999818,0.07403762336829023,0.1601580280803459,-0.035580529757927436,0.4592738041375605,-0.3714277084601929,0.2793086157571515,0.24638019280355694,0.10182544059847222,0.27666878145082713,-0.018522193761565327
F1frequency_sma3nz_stddevNorm,-0.2380576923125234,-0.02567857447182983,-0.03218146375477853,-0.035590706797304666,-0.17675365906974055,-0.26608165977724124,-0.2732301782040857,0.07311788583225196,0.02181398146929628,0.06312090873876433,-0.02623592975629546,0.010429816898443713,-0.16605884825441483,0.09755019566668582,-0.4959498522248475,1.0,-0.015313398060642943,-0.02161642351741274,-0.41302227622782944,0.10578426153523574,-0.5697156373658478,0.7431354118525361,-0.004809211780655115,-0.05362466142706319,-0.06093892828356233,-0.19637759792996926,-0.6178152683237534,0.6173391020155257,-0.17712577455709436,0.0038792208945093664,0.023028467381719566,-0.010718156969451517,0.05143398907120611,0.013964393632433096,-0.09568531221683403,0.1233216419272161,0.09149684822544235,-0.10625956974540496,-0.07140253417083582,-0.13149190431601146,-0.1570156544517742,0.07511850048161457,-0.05214161609119,-0.014788922214064429,-0.018966222766106284,-0.052457502088949615,-0.08016497646138397,0.07018751070183923,0.03728419887131194,-0.03069195559787958,0.09702666376005423,-0.018216120538440753,0.07900511715750393,-0.07791921364189519,-0.03656554526233352,-0.003244589182102169,0.10214334054446816,0.1416790159593073,-0.04545460692418589,0.07447199196315549,-0.004798733674642575,0.01008911303847016,0.0901098542986351,-0.009087201847893309,-0.15009868305413754,-0.011160093917469673,-0.05662559353115084,0.3260206124758572,0.08919017338895908,0.29150304024193235,0.04668450656578551,0.21119915675440512,-0.1755640233798695,0.18291570798002244,-0.11002023175671141,0.14376877580169753,0.05162294249099255,0.017692287308995622,0.1400479199271021,0.01144810125315537,0.14874867163539574,0.04789289364722195,-0.15825346968722848,-0.07301006123279255,-0.0153277712779438,-0.05641531519281263,-0.0644250247406688,0.0440311500635223
F2amplitudeLogRelF0_sma3nz_amean,0.4054240944802774,-0.34766780878022147,-0.3822747887199492,-0.27473256657978823,0.49736767520485226,0.3621275180762999,0.21301941254122062,-0.20369231772705257,-0.5296373889777916,-0.23931122297311863,0.9563649398071801,-0.9583096367979987,-0.01577478908764535,0.09478777302061236,0.12083318686976206,-0.015313398060642943,1.0,-0.9841188613444669,-0.274203149292237,0.28191198516315985,0.16845123124976122,-0.1412105937767957,0.9986722902163121,-0.9715140936719875,-0.16757423508238106,0.19760676110376812,0.19831242585873196,-0.14688540371848782,0.546855869845032,-0.45488110252007485,-0.8245972535398699,0.7090893690206325,-0.6743740922992095,0.5740363855487384,0.2792023971316456,0.092827628202237,0.14544920926156188,-0.12376808604136973,0.1773701424407194,-0.08233420143050833,-0.1347857330720608,0.13677445094045887,-0.19982434203001045,0.006858997805535168,0.035651581466264896,-0.1267512240443976,0.24095491762562682,-0.21100027400518662,0.4666937141642419,0.19123510189966653,0.3979196897797569,0.2831437266268184,0.2866576352105857,0.14200120116803452,0.2020673559799506,0.21650228983754344,0.2422614167052186,-0.06491343474289053,0.10917924204101175,-0.06288178130447564,0.12505385971053884,0.10384314000021158,0.003095035070918923,-0.3050283532464975,-0.0832908022420462,-0.322635025787554,-0.15489829995050983,-0.14968892635408163,0.03447365677553695,-0.18339618457120915,0.10834813032648413,-0.44695114926832935,0.16086380321400282,-0.5503702824687846,0.048595287622638164,-0.25580958488868183,0.26722448431106643,0.3761360660560014,-0.06891105181969549,0.472199381053392,-0.02756781004025937,-0.0963131957789062,-0.016785160818420134,-0.00529410078035958,0.14868090590437227,-0.029050044988979555,0.1252563256018262,-0.09807621950451346
F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.4612039359596126,0.30459751800764684,0.3679805910533272,0.2339766115545436,-0.5311408486307388,-0.414445938212055,-0.2754182681871372,0.17364904725948266,0.5105587509007876,0.22832194306342068,-0.9091604612267805,0.9258729564047171,0.09981083391050521,-0.18393441311721073,-0.17194569893660536,-0.02161642351741274,-0.9841188613444669,1.0,0.27343799781645745,-0.262855835283147,-0.17742006948588326,0.10907339078168413,-0.984356796773995,0.9919130974809888,0.17452282341224395,-0.18075859839030134,-0.16717181658527616,0.12182903528383993,-0.5193712755962702,0.4032448450634076,0.7632551786397626,-0.7211939368738247,0.6119284124011205,-0.6114788232917445,-0.23777084845440513,-0.16388854157096286,-0.26728286122950884,0.2188390285195636,-0.19965724254813133,0.1412245761122962,0.24130526640120584,-0.220960482225438,0.19819295965652944,-0.028557316372561828,0.04883740182198519,0.06362301130866002,-0.19374916765563355,0.17496537351192942,-0.4317922316912966,-0.23834178184297689,-0.4299076128421986,-0.31523071146963605,-0.3467070808643679,-0.1686874794931976,-0.24331940761951187,-0.26920906382617305,-0.28980238872139835,0.05440100919114725,-0.1529967048577834,0.14459996049709617,-0.19955740835582214,-0.027329852692118954,-0.04605514698222319,0.4180110232142957,0.13318076362077405,0.43279666305838305,0.21072257647770493,0.21699615917448278,-0.02677829881883218,0.24334987326785168,-0.12236192923192382,0.4860099689677787,-0.15402677735021217,0.5832550445336899,-0.028353016292450343,0.24110696318610983,-0.22127723525347942,-0.3805104576274813,0.04525214405540498,-0.4999843766158425,0.010259248331472667,0.03236148679613859,0.07615526239331796,-0.029453752439829187,-0.18287103589078038,0.020119117458398623,-0.15768622435245128,0.0859788331056591
F2bandwidth_sma3nz_amean,-0.043243569921218215,0.2428473810359005,0.2523221987688023,0.2592065266429437,-0.15514970062155897,0.00575517696541346,0.10191481198238832,0.09881493945845214,0.3577270689105449,0.10624253978761393,-0.2729268557672125,0.27736143305704647,0.36940551673416455,-0.14292595498571112,0.21847052701436642,-0.41302227622782944,-0.274203149292237,0.27343799781645745,1.0,-0.5626801885662266,0.08429163065403819,-0.21935651764574005,-0.2979396514693708,0.3294304298501587,0.4886113172086344,-0.1833389961006096,0.18802152308002812,-0.08881326456951644,-0.17739957137755136,0.30827541628509575,0.23400038479277094,-0.2173942426766869,0.21549238671601237,-0.11370517776709406,-0.052248665618871856,-0.25496067590039545,-0.13518262378812473,0.06994009608062916,0.06167865145068994,0.31483287033101964,0.2854995524397692,-0.2266321334352202,0.1909407095956697,0.10053151833782314,0.09217795567097825,0.1085996145567258,-0.12154320163331314,0.19804113214815047,-0.24923620850335745,0.018572203387913187,-0.20585146543529625,-0.07042114081604788,-0.13942009221330415,0.1025048690507967,0.020326771013499813,-0.024061433840845553,-0.11068352591443012,-0.14321583766254195,0.05341910356477231,0.0703809247575598,-0.10528588959463021,0.14449605886379788,-0.23726483787096644,0.11299620414692836,0.09713317292206881,0.1259506267157266,0.06777910244628509,-0.3442666659125194,-0.05498282728251831,-0.2738415168808962,-0.0024293273903174834,0.17599138886248797,-0.05986413218112467,0.20356578039041429,-0.051160937984347885,0.0875563617100038,-0.27534197422512563,-0.28936359954682145,-0.15180172902113312,-0.2825588164642169,-0.004035863393195794,0.07473825035990579,0.02631761553764038,0.1654196085302234,0.0055982847256562124,0.08291677877080247,0.07857066513483964,-0.02737843596274097
F2bandwidth_sma3nz_stddevNorm,0.18681574124236766,-0.13699868931874262,-0.16106672410030962,-0.2209338481928152,0.280931220621418,0.154205822171695,0.048823971312842954,0.019476867776744032,-0.297138644437999,-0.03516934266453232,0.2806265135477296,-0.27296253166992734,-0.1218903028376473,0.18983281389714507,0.0015071938670708747,0.10578426153523574,0.28191198516315985,-0.262855835283147,-0.5626801885662266,1.0,0.19200986523304855,-0.029932853305780504,0.3083201151507821,-0.325332293044463,-0.32130403840533533,0.47353266007627853,0.09312957503419318,-0.12863256082151867,0.350472625681771,-0.2764978872187396,-0.2738074081877312,0.22533556528609627,-0.2051911696905139,0.12065062520147127,0.04780490528995421,0.17955584680028733,0.0821730731104837,-0.15135166111517065,-0.10164680264805082,-0.25570126329493964,-0.21714181225126314,0.371673667872557,-0.16868053454049434,0.037326765579493826,-0.09581109752642518,0.030690425799183726,0.22985025937606268,-0.201322570921712,0.2266358537368965,-0.06428436242955038,0.16986252673197164,0.052466815985352015,0.07691975884987157,-0.1299257914317263,-0.06489330768502248,-0.025999398769934033,0.08245662001834142,0.18399790720193065,-0.05187192707364622,-0.10073599884801047,0.24075651372595117,-0.16662743546341208,0.30849751514777896,-0.119775350196885,-0.07231272425114894,-0.09234687607302029,-0.0254363429659183,0.3142886180628343,0.08668191811014175,0.2749946534144242,0.051678251402232034,-0.38500140018195184,0.08267636768514006,-0.36711825452404623,0.041377865599408155,-0.1621152809514602,0.31100114163629183,0.2781809404384264,0.1092029187646059,0.34501109018434767,-0.035550243423973,-0.07886151093156493,-0.06951934311919337,-0.19308313289172394,-0.05769240923111169,0.02425052755635026,-0.11478536235450829,0.09283811218497384
F2frequency_sma3nz_amean,0.456477576732224,0.10393909119916929,0.009184183796975704,0.12405831032925126,0.3587009908492869,0.4364932058415831,0.4450145043022074,0.04207898498072346,-0.03125718324632483,-0.007610025985303751,0.09498250094602786,-0.09029207426832182,-0.2958412644032684,0.47082252732380836,0.8807521091115789,-0.5697156373658478,0.16845123124976122,-0.17742006948588326,0.08429163065403819,0.19200986523304855,1.0,-0.4397166048905077,0.17666264308383087,-0.1914809750588848,-0.08294573155100589,0.15679083755321407,0.8102187123299164,-0.46667708258513957,0.24464015498784036,0.07619087910741366,-0.06953772067308193,0.17929134844504827,0.004097626475093933,0.2294006073823981,0.008384686072024288,0.13906487511343452,0.22429963497940825,-0.2878083228963155,0.12295982880995894,-0.11632996848497659,-0.19072814658596876,0.3721508851410897,0.19313899649502617,0.004365145401143233,-0.260859575942314,0.33302856111079926,0.16464677359497346,-0.09252141643678626,0.01446277825865468,0.12975837534613316,0.1611028163552099,0.2037132596079882,0.1994827532116166,0.07727324995985733,0.11557007364677223,0.14890083940807447,0.16283476582934878,0.03500581301675851,0.20340596928613466,-0.3882782805105259,0.4470646464542669,-0.3319504814782216,0.26423415191845495,-0.2941360624658582,-0.016124172475784408,-0.29488918883515913,-0.10328508288940627,-0.2643144922723672,-0.04149726498483046,-0.22517655158125638,0.021447380848493576,-0.37557755845945345,0.18942869955604466,-0.33636734417196407,0.10867087178278129,-0.04221512037288159,0.009821889338667142,0.1287423485691989,0.07060952959481646,0.23920482813356952,-0.07362262865790224,0.24115603519245685,-0.2165498283814066,0.1113808930274401,0.11737336358747015,0.1750236856771936,0.13252082457540987,0.08219666822932588
F2frequency_sma3nz_stddevNorm,-0.3365669153442524,0.08782328837584238,0.08711073965739989,0.09950749298836782,-0.3284268553156125,-0.3438091275437854,-0.2946738831128303,0.12592162465060153,0.20038721512538243,0.1486016954115876,-0.12384573951695971,0.10940624610510465,-0.2309121756889847,0.08951821851192307,-0.3622804472734181,0.7431354118525361,-0.1412105937767957,0.10907339078168413,-0.21935651764574005,-0.029932853305780504,-0.4397166048905077,1.0,-0.13854633370848704,0.09696378000077813,-0.1889324273305135,-0.2536444636883605,-0.4223711197883637,0.6764115431455164,-0.32237635977911855,0.1677464728366831,0.1344857091417758,-0.103096502026695,0.14992987153685572,-0.04982618314948001,-0.11784285613124504,0.06571963297920304,0.01192144413392958,-0.03138116347378837,-0.03604373381762221,-0.0361728302205735,-0.023094435625742052,-0.03299077231256779,0.06545124391205692,0.024424247940357496,0.05320280288299238,-0.0518434031214184,-0.21223029803035348,0.18275797303048044,-0.06405716939156272,-0.02386957246605868,0.027753179029823584,-0.05535865082111519,0.05002368000117189,-0.05899465136312765,-0.027959342263769286,-0.0052385288128257365,0.06676098590724612,0.0956634014238216,-0.05066063236346519,0.14461351737961195,-0.04701163108757415,0.06285890767167111,0.06695307036747249,0.11103801147402456,-0.042331075447086544,0.10360542765788452,0.00208368808915424,0.17865756193780957,0.053127711928664306,0.14314049006180402,0.05958422762153641,0.25467190639090087,-0.20611666718070093,0.22960124891718114,-0.11730986332367016,0.16548720357478824,0.05100571835257599,-0.11028891349111092,0.10348525474144116,-0.14408869209857478,0.16869361851707476,0.02799759402746457,-0.1457331437245278,-0.012361770289649358,0.008765947950030618,-0.05356298716005585,-0.03450185412502832,0.0331261730848508
F3amplitudeLogRelF0_sma3nz_amean,0.4138320820979298,-0.3446397476868125,-0.383024278808078,-0.27485213840203,0.5047316861326235,0.36961212938839105,0.2201009706522075,-0.20115837601792444,-0.5320956819577078,-0.23879999404638252,0.9504905236734791,-0.952420052828508,-0.037582192486972935,0.11364539660008804,0.1252411824456461,-0.004809211780655115,0.9986722902163121,-0.984356796773995,-0.2979396514693708,0.3083201151507821,0.17666264308383087,-0.13854633370848704,1.0,-0.9778374327331383,-0.18104328511565757,0.20997986935218302,0.18829416112813585,-0.15168978954667325,0.5447502542173354,-0.451908681500688,-0.8253201619083053,0.7045952545010551,-0.6754646109301139,0.5704258246406104,0.28322846451942824,0.10726363308979024,0.16331474029698387,-0.13808121635737672,0.18128850788758424,-0.10144664965213103,-0.16184908079396088,0.16213707422743107,-0.20316472372976307,0.004675323003658112,0.011346193646365738,-0.11050759326329941,0.24262527085324107,-0.21417804122325781,0.4749494025683517,0.20047103651509113,0.4097104403065205,0.29405834561284183,0.2978758517634666,0.14883437344971812,0.21034688191924236,0.22661683954665396,0.2525082225184175,-0.06478890568667957,0.11859313368830027,-0.08521815187205727,0.14555539200892056,0.08000881799490268,0.020340988611367395,-0.3160544321171806,-0.08858881495103622,-0.33330618946183915,-0.1602205361454319,-0.13436533546796486,0.033390642107664265,-0.1674997202609767,0.10589867589142726,-0.4586556941401471,0.16510582025819445,-0.5609412452450073,0.050187148324713854,-0.2566077135256007,0.26737087278033633,0.3768286890939289,-0.06799114222876165,0.473648141340697,-0.025975430109841,-0.0897529784730757,-0.02214405808497347,0.0001972934066253367,0.15561521478836549,-0.032760919288314205,0.13137994194739408,-0.10053052259301613
F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.4744985450165173,0.29486197262027963,0.36703229432720424,0.23133661054730298,-0.5424892958349016,-0.42608032567394644,-0.2868500387963103,0.16356376386983734,0.5115569220295605,0.22383706088525154,-0.8870602611472722,0.9041204221528719,0.14908887784681762,-0.22599590362813576,-0.17720452165622624,-0.05362466142706319,-0.9715140936719875,0.9919130974809888,0.3294304298501587,-0.325332293044463,-0.1914809750588848,0.09696378000077813,-0.9778374327331383,1.0,0.20374811584911262,-0.20759666337817997,-0.13693209147242036,0.12586504378128283,-0.5089507957119359,0.39281521275335995,0.7550003559989555,-0.7049121848849801,0.6045147886495267,-0.5988796365731229,-0.24299831386297888,-0.19841292931662616,-0.31018196650043395,0.2556538850702206,-0.20551744829326793,0.18742687659067075,0.30657677547397477,-0.2821441835458565,0.205723570992879,-0.026811852448545084,0.1056133257186178,0.024373996464085886,-0.19556298258976562,0.17798072663202338,-0.44626318514300783,-0.2571042958657414,-0.454916837017941,-0.33737156623911724,-0.3709784509361172,-0.18066319964939614,-0.259639457009444,-0.2901837325510201,-0.31315668021612114,0.0488330730106401,-0.17344935760265023,0.1955567500168659,-0.24709140782326983,0.028965420372466855,-0.08767380271334033,0.4443372275414198,0.1494729184466306,0.45803032500569946,0.22512825950623014,0.1752825556024545,-0.026408902889836466,0.20051440096837442,-0.11821416483021573,0.5114878188464091,-0.1611741565209802,0.6044411449515682,-0.030799021787128622,0.24020353427255955,-0.220742136196113,-0.37981283885765205,0.04227312723099999,-0.5014960785848672,0.006190693050113139,0.016244557679510527,0.09137528635693888,-0.0411682561201526,-0.19812522154000686,0.02850290918962126,-0.17016879638858431,0.08832767798171563
